symbol,strategy_name,trades,profitable_trades,loss_trades,average_profit,average_trade_days,average_percent_profit,trades_buy_dates,trades_sell_dates,trades_days,trades_profit,trades_percent,last_update,percent_wins,table_name,last_sale_date,last_sell_date_diff
KGC,ALGO_RSI_EMA_ADX_CGPT,14,12,2,0.0757,4.5000,1.6539,"[2022-12-16T21:30:00+00:00, 2022-12-29T21:30:00+00:00, 2023-01-03T21:30:00+00:00, 2023-02-06T21:30:00+00:00, 2023-06-15T21:30:00+00:00, 2023-06-21T21:30:00+00:00, 2023-06-27T21:30:00+00:00, 2023-07-03T21:30:00+00:00, 2023-07-06T21:30:00+00:00, 2023-07-28T21:30:00+00:00, 2023-08-02T21:30:00+00:00, 2023-08-16T21:30:00+00:00, 2023-08-28T21:30:00+00:00, 2023-09-06T21:30:00+00:00, 2023-09-26T21:30:00+00:00]","[2022-12-21T21:30:00+00:00, 2022-12-30T21:30:00+00:00, 2023-01-04T21:30:00+00:00, 2023-03-20T21:30:00+00:00, 2023-06-20T21:30:00+00:00, 2023-06-26T21:30:00+00:00, 2023-06-30T21:30:00+00:00, 2023-07-05T21:30:00+00:00, 2023-07-11T21:30:00+00:00, 2023-08-01T21:30:00+00:00, 2023-08-07T21:30:00+00:00, 2023-08-24T21:30:00+00:00, 2023-08-29T21:30:00+00:00, 2023-09-13T21:30:00+00:00]","[3.0, 1.0, 1.0, 29.0, 2.0, 3.0, 3.0, 1.0, 3.0, 2.0, 3.0, 6.0, 1.0, 5.0]","[0.16000000000000014, 0.009999999999999787, 0.20999999999999996, -0.20000000000000018, -0.020000000000000462, 0.0600000000000005, 0.1200000000000001, 0.040000000000000036, 0.1299999999999999, 0.04999999999999982, 0.16000000000000014, 0.10999999999999943, 0.13999999999999968, 0.08999999999999986]","[3.921568627450984, 0.24271844660193656, 5.060240963855421, -4.576659038901606, -0.41407867494824974, 1.307189542483671, 2.5641025641025665, 0.8385744234800846, 2.765957446808508, 1.0351966873705967, 3.347280334728036, 2.301255230125511, 2.8985507246376745, 1.8633540372670776]",2023-10-04 00:05:31,0.8571428571428571,RSI_EMA_ADX_CGPT_1D_STOCK_RESULTS,2023-09-13 21:30:00+00:00,21
WINA,ALGO_RSI_EMA_ADX_CGPT,20,18,2,4.8606,2.9500,1.5983,"[2022-08-29T21:30:00+00:00, 2022-09-14T21:30:00+00:00, 2022-09-22T21:30:00+00:00, 2022-09-26T21:30:00+00:00, 2022-09-30T21:30:00+00:00, 2022-10-10T21:30:00+00:00, 2022-11-18T21:30:00+00:00, 2022-12-01T21:30:00+00:00, 2022-12-05T21:30:00+00:00, 2022-12-07T21:30:00+00:00, 2022-12-14T21:30:00+00:00, 2022-12-16T21:30:00+00:00, 2022-12-20T21:30:00+00:00, 2023-06-29T21:30:00+00:00, 2023-07-03T21:30:00+00:00, 2023-08-18T21:30:00+00:00, 2023-08-23T21:30:00+00:00, 2023-08-25T21:30:00+00:00, 2023-09-13T21:30:00+00:00, 2023-09-22T21:30:00+00:00]","[2022-09-08T21:30:00+00:00, 2022-09-20T21:30:00+00:00, 2022-09-23T21:30:00+00:00, 2022-09-29T21:30:00+00:00, 2022-10-04T21:30:00+00:00, 2022-10-11T21:30:00+00:00, 2022-11-23T21:30:00+00:00, 2022-12-02T21:30:00+00:00, 2022-12-06T21:30:00+00:00, 2022-12-13T21:30:00+00:00, 2022-12-15T21:30:00+00:00, 2022-12-19T21:30:00+00:00, 2023-01-05T21:30:00+00:00, 2023-06-30T21:30:00+00:00, 2023-07-13T21:30:00+00:00, 2023-08-22T21:30:00+00:00, 2023-08-24T21:30:00+00:00, 2023-08-29T21:30:00+00:00, 2023-09-15T21:30:00+00:00, 2023-09-29T21:30:00+00:00]","[7.0, 4.0, 1.0, 3.0, 2.0, 1.0, 3.0, 1.0, 1.0, 4.0, 1.0, 1.0, 10.0, 1.0, 7.0, 2.0, 1.0, 2.0, 2.0, 5.0]","[0.8700000000000045, 0.6999999999999886, 4.027500000000003, -2.4749999999999943, -0.6750000000000114, 2.6721000000000004, 6.990000000000009, 0.9699999999999989, 1.9199999999999875, 3.0870000000000175, 2.8400000000000034, 8.469999999999999, 2.700000000000017, 3.4599999999999795, 8.095000000000027, 0.7700000000000387, 5.399999999999977, 17.04000000000002, 13.739999999999952, 16.609999999999957]","[0.40438784047597126, 0.32130726154410566, 1.8585602215043857, -1.1249999999999973, -0.3041156991282068, 1.21106780275562, 2.91237865088955, 0.4024395303489188, 0.7989679996670914, 1.283453141695396, 1.1787166929526038, 3.6247699747507167, 1.1382799325463817, 1.0342559933042326, 2.4207535885167544, 0.21617069062325622, 1.5297450424929113, 4.771371769383704, 3.778877887788765, 4.509298221799907]",2023-10-04 01:12:35,0.9,RSI_EMA_ADX_CGPT_1D_STOCK_RESULTS,2023-09-29 21:30:00+00:00,5
ESAB,ALGO_RSI_EMA_ADX_CGPT,8,7,1,1.0012,1.6250,1.5860,"[2023-04-26T21:30:00+00:00, 2023-05-02T21:30:00+00:00, 2023-05-24T21:30:00+00:00, 2023-06-01T21:30:00+00:00, 2023-06-27T21:30:00+00:00, 2023-09-18T21:30:00+00:00, 2023-09-22T21:30:00+00:00, 2023-09-27T21:30:00+00:00]","[2023-05-01T21:30:00+00:00, 2023-05-03T21:30:00+00:00, 2023-05-30T21:30:00+00:00, 2023-06-02T21:30:00+00:00, 2023-06-28T21:30:00+00:00, 2023-09-19T21:30:00+00:00, 2023-09-26T21:30:00+00:00, 2023-09-28T21:30:00+00:00]","[3.0, 1.0, 3.0, 1.0, 1.0, 1.0, 2.0, 1.0]","[0.8699999999999974, -0.7299999999999969, 0.8700000000000045, 2.4099999999999966, 1.4699999999999918, 1.0499999999999972, 1.1200000000000045, 0.9500000000000028]","[1.5199161425576475, -1.2166666666666615, 1.481355355014481, 4.1007316658158866, 2.3296354992075936, 1.4782486273405564, 1.6187310304957432, 1.3764126340191292]",2023-10-03 23:03:11,0.875,RSI_EMA_ADX_CGPT_1D_STOCK_RESULTS,2023-09-28 21:30:00+00:00,6
MDC,ALGO_RSI_EMA_ADX_CGPT,8,7,1,0.5550,3.2500,1.5768,"[2023-03-08T21:30:00+00:00, 2023-03-13T21:30:00+00:00, 2023-03-15T21:30:00+00:00, 2023-04-10T21:30:00+00:00, 2023-05-24T21:30:00+00:00, 2023-06-01T21:30:00+00:00, 2023-08-17T21:30:00+00:00, 2023-09-06T21:30:00+00:00, 2023-09-11T21:30:00+00:00]","[2023-03-10T21:30:00+00:00, 2023-03-14T21:30:00+00:00, 2023-03-17T21:30:00+00:00, 2023-04-12T21:30:00+00:00, 2023-05-31T21:30:00+00:00, 2023-06-02T21:30:00+00:00, 2023-09-05T21:30:00+00:00, 2023-09-08T21:30:00+00:00]","[2.0, 1.0, 2.0, 2.0, 4.0, 1.0, 12.0, 2.0]","[0.0899999999999963, 1.2999999999999972, 0.9099999999999966, 1.7199999999999989, 0.30000000000000426, 0.9000000000000057, -1.4299999999999997, 0.6499999999999986]","[0.24861878453037653, 3.714285714285706, 2.515897152336181, 4.632372744411524, 0.7431260837255493, 2.2332506203474085, -2.917771883289124, 1.4444444444444413]",2023-10-04 00:15:40,0.875,RSI_EMA_ADX_CGPT_1D_STOCK_RESULTS,2023-09-08 21:30:00+00:00,26
MCO,ALGO_RSI_EMA_ADX_CGPT,11,10,1,4.5036,2.4545,1.5334,"[2023-02-21T21:30:00+00:00, 2023-03-08T21:30:00+00:00, 2023-03-13T21:30:00+00:00, 2023-03-15T21:30:00+00:00, 2023-03-20T21:30:00+00:00, 2023-03-23T21:30:00+00:00, 2023-03-29T21:30:00+00:00, 2023-04-11T21:30:00+00:00, 2023-05-04T21:30:00+00:00, 2023-08-28T21:30:00+00:00, 2023-09-01T21:30:00+00:00, 2023-09-21T21:30:00+00:00]","[2023-03-07T21:30:00+00:00, 2023-03-10T21:30:00+00:00, 2023-03-14T21:30:00+00:00, 2023-03-17T21:30:00+00:00, 2023-03-22T21:30:00+00:00, 2023-03-28T21:30:00+00:00, 2023-03-30T21:30:00+00:00, 2023-04-12T21:30:00+00:00, 2023-05-08T21:30:00+00:00, 2023-08-30T21:30:00+00:00, 2023-09-05T21:30:00+00:00]","[10.0, 2.0, 1.0, 2.0, 2.0, 3.0, 1.0, 1.0, 2.0, 2.0, 1.0]","[6.720000000000027, 2.319999999999993, 9.769999999999982, 7.4599999999999795, 1.2999999999999545, 2.2799999999999727, 4.989999999999952, 5.839999999999975, 6.350000000000023, 3.3999999999999773, -0.8899999999999864]","[2.2623977376022717, 0.790864155445711, 3.487292975442598, 2.5831024930747852, 0.44015574741830177, 0.7840709790570422, 1.6767473118279408, 1.9675886931033237, 2.1210501703520688, 1.016655204377591, -0.26200359150990205]",2023-10-04 00:15:35,0.9090909090909091,RSI_EMA_ADX_CGPT_1D_STOCK_RESULTS,2023-09-05 21:30:00+00:00,29
LIN,ALGO_RSI_EMA_ADX_CGPT,18,17,1,5.1661,2.0556,1.5207,"[2023-01-10T21:30:00+00:00, 2023-01-19T21:30:00+00:00, 2023-01-30T21:30:00+00:00, 2023-02-06T21:30:00+00:00, 2023-02-17T21:30:00+00:00, 2023-03-16T21:30:00+00:00, 2023-03-20T21:30:00+00:00, 2023-03-23T21:30:00+00:00, 2023-05-24T21:30:00+00:00, 2023-05-30T21:30:00+00:00, 2023-06-07T21:30:00+00:00, 2023-06-12T21:30:00+00:00, 2023-07-06T21:30:00+00:00, 2023-07-11T21:30:00+00:00, 2023-08-07T21:30:00+00:00, 2023-08-10T21:30:00+00:00, 2023-08-16T21:30:00+00:00, 2023-09-06T21:30:00+00:00, 2023-09-21T21:30:00+00:00]","[2023-01-12T21:30:00+00:00, 2023-01-23T21:30:00+00:00, 2023-02-01T21:30:00+00:00, 2023-02-08T21:30:00+00:00, 2023-02-22T21:30:00+00:00, 2023-03-17T21:30:00+00:00, 2023-03-21T21:30:00+00:00, 2023-03-24T21:30:00+00:00, 2023-05-26T21:30:00+00:00, 2023-06-06T21:30:00+00:00, 2023-06-08T21:30:00+00:00, 2023-06-13T21:30:00+00:00, 2023-07-10T21:30:00+00:00, 2023-07-13T21:30:00+00:00, 2023-08-08T21:30:00+00:00, 2023-08-11T21:30:00+00:00, 2023-08-28T21:30:00+00:00, 2023-09-07T21:30:00+00:00]","[2.0, 2.0, 2.0, 2.0, 2.0, 1.0, 1.0, 1.0, 2.0, 5.0, 1.0, 1.0, 2.0, 2.0, 1.0, 1.0, 8.0, 1.0]","[5.819999999999993, 1.8500000000000227, 6.330000000000041, 18.220000000000027, 6.980000000000018, 7.230000000000018, 10.849999999999966, -0.5400000000000205, 5.800000000000011, 6.110000000000014, 3.480000000000018, 1.759999999999991, 1.5199999999999818, 6.2900000000000205, 2.8999999999999773, 1.0299999999999727, 3.6399999999999864, 3.7199999999999704]","[1.8052669127454304, 0.5709876543209946, 1.9512946979038355, 5.651715366958256, 2.175268012964354, 2.200444349758048, 3.263845020004201, -0.1588001764446465, 1.6509165433223303, 1.7153284671532887, 0.9703864815124694, 0.485557425442103, 0.41944919697554556, 1.700873421486715, 0.7611548556430386, 0.2701285077366831, 0.9610307318618614, 0.9780465360851769]",2023-10-04 00:10:42,0.9444444444444444,RSI_EMA_ADX_CGPT_1D_STOCK_RESULTS,2023-09-07 21:30:00+00:00,27
BSTP,ALGO_RSI_EMA_ADX_CGPT,9,8,1,0.3578,3.6667,1.4579,"[2023-01-20T21:30:00+00:00, 2023-02-22T21:30:00+00:00, 2023-03-08T21:30:00+00:00, 2023-03-23T21:30:00+00:00, 2023-04-27T21:30:00+00:00, 2023-05-05T21:30:00+00:00, 2023-05-25T21:30:00+00:00, 2023-08-18T21:30:00+00:00, 2023-09-08T21:30:00+00:00, 2023-09-18T21:30:00+00:00]","[2023-01-23T21:30:00+00:00, 2023-03-06T21:30:00+00:00, 2023-03-22T21:30:00+00:00, 2023-03-24T21:30:00+00:00, 2023-04-28T21:30:00+00:00, 2023-05-08T21:30:00+00:00, 2023-05-26T21:30:00+00:00, 2023-08-30T21:30:00+00:00, 2023-09-12T21:30:00+00:00]","[1.0, 8.0, 10.0, 1.0, 1.0, 1.0, 1.0, 8.0, 2.0]","[0.40500000000000114, 0.17800000000000082, -0.14699999999999847, 1.4800000000000004, 0.3500000000000014, 0.0799999999999983, 0.07499999999999929, 0.679000000000002, 0.120000000000001]","[1.6520497654497293, 0.7156642007076264, -0.5925030229746008, 6.379310344827588, 1.3790386130811718, 0.31335683509595885, 0.2918287937743163, 2.5405971712938786, 0.44182621502209496]",2023-10-03 22:12:03,0.8888888888888888,RSI_EMA_ADX_CGPT_1D_STOCK_RESULTS,2023-09-12 21:30:00+00:00,22
VRRM,ALGO_RSI_EMA_ADX_CGPT,15,13,2,0.2240,3.1333,1.3901,"[2022-07-27T21:30:00+00:00, 2022-08-09T21:30:00+00:00, 2022-08-23T21:30:00+00:00, 2022-08-29T21:30:00+00:00, 2022-08-31T21:30:00+00:00, 2022-09-19T21:30:00+00:00, 2022-09-21T21:30:00+00:00, 2022-10-11T21:30:00+00:00, 2022-10-17T21:30:00+00:00, 2022-11-03T21:30:00+00:00, 2022-11-07T21:30:00+00:00, 2023-04-17T21:30:00+00:00, 2023-05-03T21:30:00+00:00, 2023-09-27T21:30:00+00:00, 2023-10-02T21:30:00+00:00]","[2022-07-28T21:30:00+00:00, 2022-08-11T21:30:00+00:00, 2022-08-24T21:30:00+00:00, 2022-08-30T21:30:00+00:00, 2022-09-12T21:30:00+00:00, 2022-09-20T21:30:00+00:00, 2022-10-05T21:30:00+00:00, 2022-10-14T21:30:00+00:00, 2022-10-18T21:30:00+00:00, 2022-11-04T21:30:00+00:00, 2022-11-11T21:30:00+00:00, 2023-04-28T21:30:00+00:00, 2023-05-08T21:30:00+00:00, 2023-09-29T21:30:00+00:00, 2023-10-03T21:30:00+00:00]","[1.0, 2.0, 1.0, 1.0, 7.0, 1.0, 10.0, 3.0, 1.0, 1.0, 4.0, 9.0, 3.0, 2.0, 1.0]","[0.07000000000000028, 0.41000000000000014, 0.21000000000000085, 0.33999999999999986, 0.09999999999999787, 0.33999999999999986, -0.03999999999999915, 0.5800000000000001, 0.22000000000000242, -1.129999999999999, 0.8500000000000014, 0.10000000000000142, 0.9199999999999982, 0.23999999999999844, 0.14999999999999858]","[0.438596491228072, 2.5465838509316776, 1.297898640296668, 2.106567534076827, 0.6161429451632647, 2.11706102117061, -0.24554941682012982, 3.6523929471032752, 1.3546798029556801, -7.645466847090657, 6.400602409638566, 0.5973715651135091, 5.52220888355341, 1.2903225806451528, 0.8025682182985476]",2023-10-04 01:10:34,0.8666666666666667,RSI_EMA_ADX_CGPT_1D_STOCK_RESULTS,2023-10-03 21:30:00+00:00,1
VCYT,ALGO_RSI_EMA_ADX_CGPT,15,13,2,0.3440,4.3333,1.3854,"[2023-02-01T21:30:00+00:00, 2023-02-07T21:30:00+00:00, 2023-02-10T21:30:00+00:00, 2023-02-17T21:30:00+00:00, 2023-02-27T21:30:00+00:00, 2023-03-02T21:30:00+00:00, 2023-03-06T21:30:00+00:00, 2023-06-26T21:30:00+00:00, 2023-06-28T21:30:00+00:00, 2023-07-03T21:30:00+00:00, 2023-08-02T21:30:00+00:00, 2023-08-11T21:30:00+00:00, 2023-08-25T21:30:00+00:00, 2023-08-29T21:30:00+00:00, 2023-09-08T21:30:00+00:00, 2023-09-15T21:30:00+00:00]","[2023-02-02T21:30:00+00:00, 2023-02-08T21:30:00+00:00, 2023-02-14T21:30:00+00:00, 2023-02-24T21:30:00+00:00, 2023-03-01T21:30:00+00:00, 2023-03-03T21:30:00+00:00, 2023-04-14T21:30:00+00:00, 2023-06-27T21:30:00+00:00, 2023-06-29T21:30:00+00:00, 2023-07-11T21:30:00+00:00, 2023-08-10T21:30:00+00:00, 2023-08-22T21:30:00+00:00, 2023-08-28T21:30:00+00:00, 2023-08-30T21:30:00+00:00, 2023-09-14T21:30:00+00:00]","[1.0, 1.0, 2.0, 4.0, 2.0, 1.0, 28.0, 1.0, 1.0, 5.0, 6.0, 7.0, 1.0, 1.0, 4.0]","[1.7699999999999996, 0.25, 0.7999999999999972, -2.0500000000000007, 0.3000000000000007, 1.0899999999999999, -2.1300000000000026, 0.21999999999999886, 0.5, 0.1999999999999993, 0.46999999999999886, 1.5100000000000016, 0.620000000000001, 1.4200000000000017, 0.19000000000000128]","[6.998813760379595, 0.9750390015600624, 3.2284100080710134, -8.112386228729722, 1.2376237623762407, 4.704359085023737, -8.571428571428582, 0.8675078864353267, 1.971608832807571, 0.7877116975187053, 1.7662532882375004, 5.996822875297862, 2.4691358024691397, 5.711987127916339, 0.749802683504346]",2023-10-04 01:09:12,0.8666666666666667,RSI_EMA_ADX_CGPT_1D_STOCK_RESULTS,2023-09-14 21:30:00+00:00,20
TRGP,ALGO_RSI_EMA_ADX_CGPT,19,17,2,0.9947,3.8421,1.3757,"[2022-09-02T21:30:00+00:00, 2022-09-07T21:30:00+00:00, 2022-09-19T21:30:00+00:00, 2022-09-21T21:30:00+00:00, 2022-12-07T21:30:00+00:00, 2022-12-16T21:30:00+00:00, 2022-12-23T21:30:00+00:00, 2023-01-04T21:30:00+00:00, 2023-01-06T21:30:00+00:00, 2023-01-31T21:30:00+00:00, 2023-02-06T21:30:00+00:00, 2023-02-21T21:30:00+00:00, 2023-03-01T21:30:00+00:00, 2023-03-10T21:30:00+00:00, 2023-04-27T21:30:00+00:00, 2023-05-03T21:30:00+00:00, 2023-05-10T21:30:00+00:00, 2023-09-22T21:30:00+00:00, 2023-09-27T21:30:00+00:00, 2023-10-03T21:30:00+00:00]","[2022-09-06T21:30:00+00:00, 2022-09-08T21:30:00+00:00, 2022-09-20T21:30:00+00:00, 2022-10-05T21:30:00+00:00, 2022-12-14T21:30:00+00:00, 2022-12-22T21:30:00+00:00, 2022-12-27T21:30:00+00:00, 2023-01-05T21:30:00+00:00, 2023-01-09T21:30:00+00:00, 2023-02-01T21:30:00+00:00, 2023-02-08T21:30:00+00:00, 2023-02-23T21:30:00+00:00, 2023-03-02T21:30:00+00:00, 2023-04-03T21:30:00+00:00, 2023-05-01T21:30:00+00:00, 2023-05-09T21:30:00+00:00, 2023-06-05T21:30:00+00:00, 2023-09-26T21:30:00+00:00, 2023-09-28T21:30:00+00:00]","[1.0, 1.0, 1.0, 10.0, 5.0, 4.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 1.0, 16.0, 2.0, 4.0, 17.0, 2.0, 1.0]","[0.4299999999999926, 1.6599999999999966, 2.1700000000000017, -5.329999999999998, 3.680000000000007, 2.339999999999989, 2.3800000000000097, 0.3499999999999943, 2.240000000000009, 0.14999999999999147, 1.1200000000000045, 3.6299999999999955, 1.3499999999999943, 0.010000000000005116, 0.7800000000000011, -0.5899999999999892, 0.519999999999996, 0.7999999999999972, 1.2099999999999937]","[0.6176386095949333, 2.4783517467900813, 3.238805970149256, -7.619728377412435, 5.28735632183909, 3.3649698015530474, 3.3422272152787666, 0.4989308624376255, 3.1029228424989737, 0.20221083850093213, 1.5285928756653535, 4.948200654307518, 1.8086816720257157, 0.013299640909702242, 1.0543390105433916, -0.8269096005606016, 0.7236292791539048, 0.9557945041815976, 1.4183565818778499]",2023-10-04 01:06:13,0.8947368421052632,RSI_EMA_ADX_CGPT_1D_STOCK_RESULTS,2023-09-28 21:30:00+00:00,6
GUSA,ALGO_RSI_EMA_ADX_CGPT,8,7,1,0.4785,4.3750,1.3244,"[2023-02-22T21:30:00+00:00, 2023-03-08T21:30:00+00:00, 2023-03-23T21:30:00+00:00, 2023-04-26T21:30:00+00:00, 2023-05-04T21:30:00+00:00, 2023-05-25T21:30:00+00:00, 2023-08-22T21:30:00+00:00, 2023-09-08T21:30:00+00:00, 2023-09-18T21:30:00+00:00]","[2023-03-06T21:30:00+00:00, 2023-03-22T21:30:00+00:00, 2023-03-30T21:30:00+00:00, 2023-04-28T21:30:00+00:00, 2023-05-08T21:30:00+00:00, 2023-05-26T21:30:00+00:00, 2023-08-30T21:30:00+00:00, 2023-09-11T21:30:00+00:00]","[8.0, 10.0, 5.0, 2.0, 2.0, 1.0, 6.0, 1.0]","[0.5700000000000003, -0.5390000000000015, 0.3200000000000003, 0.9500000000000028, 0.6770000000000067, 0.4830000000000041, 1.1100000000000065, 0.2569999999999979]","[1.6421780466724294, -1.5512130543644098, 0.9227220299884669, 2.7142857142857224, 1.932353360924809, 1.3464165249630757, 2.9232835585051924, 0.6650106091186614]",2023-10-03 23:36:41,0.875,RSI_EMA_ADX_CGPT_1D_STOCK_RESULTS,2023-09-11 21:30:00+00:00,23
LEGR,ALGO_RSI_EMA_ADX_CGPT,15,13,2,0.4833,3.2000,1.3191,"[2023-01-03T21:30:00+00:00, 2023-03-17T21:30:00+00:00, 2023-03-24T21:30:00+00:00, 2023-03-28T21:30:00+00:00, 2023-04-26T21:30:00+00:00, 2023-05-03T21:30:00+00:00, 2023-05-12T21:30:00+00:00, 2023-05-17T21:30:00+00:00, 2023-05-24T21:30:00+00:00, 2023-06-01T21:30:00+00:00, 2023-06-26T21:30:00+00:00, 2023-07-07T21:30:00+00:00, 2023-08-03T21:30:00+00:00, 2023-08-09T21:30:00+00:00, 2023-09-08T21:30:00+00:00, 2023-09-20T21:30:00+00:00]","[2023-01-04T21:30:00+00:00, 2023-03-23T21:30:00+00:00, 2023-03-27T21:30:00+00:00, 2023-03-30T21:30:00+00:00, 2023-04-28T21:30:00+00:00, 2023-05-08T21:30:00+00:00, 2023-05-16T21:30:00+00:00, 2023-05-18T21:30:00+00:00, 2023-05-30T21:30:00+00:00, 2023-06-02T21:30:00+00:00, 2023-07-03T21:30:00+00:00, 2023-07-12T21:30:00+00:00, 2023-08-08T21:30:00+00:00, 2023-08-30T21:30:00+00:00, 2023-09-12T21:30:00+00:00]","[1.0, 4.0, 1.0, 2.0, 2.0, 3.0, 2.0, 1.0, 3.0, 1.0, 5.0, 3.0, 3.0, 15.0, 2.0]","[0.6400000000000006, 0.7100000000000009, 0.36999999999999744, 0.9399999999999977, 0.2600000000000051, 0.7100000000000009, 0.00999999999999801, 0.28999999999999915, 0.9100000000000037, 0.7600000000000051, 0.6199999999999974, 0.970000000000006, -0.07000000000000028, -0.04999999999999716, 0.17999999999999972]","[1.8422567645365588, 1.9860139860139885, 1.0317902955939695, 2.593818984547455, 0.7051803634391243, 1.9282998370450863, 0.02702702702702165, 0.783995674506621, 2.4708118381754107, 2.05349905430966, 1.6315789473684146, 2.570898489265852, -0.18148820326678838, -0.12936610608019963, 0.4720692368213997]",2023-10-04 00:09:35,0.8666666666666667,RSI_EMA_ADX_CGPT_1D_STOCK_RESULTS,2023-09-12 21:30:00+00:00,22
BRZE,ALGO_RSI_EMA_ADX_CGPT,8,7,1,0.5837,3.1250,1.3102,"[2023-04-19T21:30:00+00:00, 2023-04-25T21:30:00+00:00, 2023-08-22T21:30:00+00:00, 2023-08-25T21:30:00+00:00, 2023-08-29T21:30:00+00:00, 2023-09-21T21:30:00+00:00, 2023-09-25T21:30:00+00:00, 2023-09-27T21:30:00+00:00]","[2023-04-21T21:30:00+00:00, 2023-05-18T21:30:00+00:00, 2023-08-23T21:30:00+00:00, 2023-08-28T21:30:00+00:00, 2023-08-30T21:30:00+00:00, 2023-09-22T21:30:00+00:00, 2023-09-26T21:30:00+00:00, 2023-09-28T21:30:00+00:00]","[2.0, 17.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.75, -1.2300000000000004, 0.20000000000000284, 0.8699999999999974, 1.6499999999999986, 0.9399999999999977, 1.1599999999999966, 0.3299999999999983]","[2.324860508369498, -3.8985736925515067, 0.476190476190483, 2.143385070214332, 3.992257440116135, 2.1199819576003556, 2.6008968609865395, 0.7225749945259432]",2023-10-03 22:10:41,0.875,RSI_EMA_ADX_CGPT_1D_STOCK_RESULTS,2023-09-28 21:30:00+00:00,6
LCTU,ALGO_RSI_EMA_ADX_CGPT,9,9,0,0.5877,3.6667,1.2924,"[2023-02-22T21:30:00+00:00, 2023-03-08T21:30:00+00:00, 2023-03-23T21:30:00+00:00, 2023-04-26T21:30:00+00:00, 2023-05-04T21:30:00+00:00, 2023-05-17T21:30:00+00:00, 2023-05-25T21:30:00+00:00, 2023-08-25T21:30:00+00:00, 2023-09-08T21:30:00+00:00, 2023-09-18T21:30:00+00:00]","[2023-03-06T21:30:00+00:00, 2023-03-22T21:30:00+00:00, 2023-03-30T21:30:00+00:00, 2023-04-28T21:30:00+00:00, 2023-05-08T21:30:00+00:00, 2023-05-18T21:30:00+00:00, 2023-05-26T21:30:00+00:00, 2023-08-30T21:30:00+00:00, 2023-09-11T21:30:00+00:00]","[8.0, 10.0, 5.0, 2.0, 2.0, 1.0, 1.0, 3.0, 1.0]","[0.6300000000000026, 0.030000000000001137, 1.1099999999999994, 0.4299999999999997, 0.8279999999999959, 0.6539999999999964, 0.1699999999999946, 1.1970000000000027, 0.240000000000002]","[1.4198782961460505, 0.0677812923633103, 2.54937988056959, 0.9598214285714279, 1.8560028691831698, 1.4463906581740895, 0.3746143675627911, 2.4695688054466736, 0.4884004884004925]",2023-10-04 00:09:03,1.0,RSI_EMA_ADX_CGPT_1D_STOCK_RESULTS,2023-09-11 21:30:00+00:00,23
MAR,ALGO_RSI_EMA_ADX_CGPT,16,14,2,2.2969,4.0625,1.2760,"[2022-12-08T21:30:00+00:00, 2022-12-15T21:30:00+00:00, 2023-02-28T21:30:00+00:00, 2023-03-10T21:30:00+00:00, 2023-03-23T21:30:00+00:00, 2023-04-05T21:30:00+00:00, 2023-04-27T21:30:00+00:00, 2023-05-24T21:30:00+00:00, 2023-05-31T21:30:00+00:00, 2023-06-21T21:30:00+00:00, 2023-06-23T21:30:00+00:00, 2023-08-25T21:30:00+00:00, 2023-09-06T21:30:00+00:00, 2023-09-08T21:30:00+00:00, 2023-09-14T21:30:00+00:00, 2023-09-19T21:30:00+00:00, 2023-10-02T21:30:00+00:00]","[2022-12-09T21:30:00+00:00, 2023-01-09T21:30:00+00:00, 2023-03-03T21:30:00+00:00, 2023-03-22T21:30:00+00:00, 2023-04-03T21:30:00+00:00, 2023-04-14T21:30:00+00:00, 2023-05-01T21:30:00+00:00, 2023-05-30T21:30:00+00:00, 2023-06-05T21:30:00+00:00, 2023-06-22T21:30:00+00:00, 2023-06-28T21:30:00+00:00, 2023-08-29T21:30:00+00:00, 2023-09-07T21:30:00+00:00, 2023-09-11T21:30:00+00:00, 2023-09-15T21:30:00+00:00, 2023-09-29T21:30:00+00:00]","[1.0, 15.0, 3.0, 8.0, 7.0, 6.0, 2.0, 3.0, 3.0, 1.0, 3.0, 2.0, 1.0, 1.0, 1.0, 8.0]","[1.7199999999999989, -4.490000000000009, 2.289999999999992, 0.36000000000001364, 1.6200000000000045, 1.8799999999999955, 2.960000000000008, 3.680000000000007, 7.259999999999991, 2.769999999999982, 4.159999999999997, 2.039999999999992, 1.9199999999999875, 6.5, 3.2399999999999807, -1.1599999999999966]","[1.0840791629900408, -2.8736000000000055, 1.3505543760320784, 0.21564634000240424, 0.988950613515661, 1.1490037892678129, 1.7831325301204868, 2.180740740740745, 4.283944060895728, 1.596633811747064, 2.400046154733743, 1.0218904974202236, 0.9596161535385783, 3.243836710250524, 1.610498061437509, -0.5785247618572623]",2023-10-04 00:14:16,0.875,RSI_EMA_ADX_CGPT_1D_STOCK_RESULTS,2023-09-29 21:30:00+00:00,5
