symbol,strategy_name,trades,profitable_trades,loss_trades,average_profit,average_trade_days,average_percent_profit,trades_buy_dates,trades_sell_dates,trades_days,trades_profit,trades_percent,last_update,percent_wins,table_name,last_sale_date,last_sell_date_diff,median_percent_profit,mode_percent_profit
EWJV,ALGO_ADX_28,9,9,0,0.6246,20.0000,2.4074,"[2022-07-29T21:30:00+00:00, 2022-08-03T21:30:00+00:00, 2022-08-17T21:30:00+00:00, 2023-01-17T21:30:00+00:00, 2023-03-15T21:30:00+00:00, 2023-03-23T21:30:00+00:00, 2023-04-03T21:30:00+00:00, 2023-08-11T21:30:00+00:00, 2023-09-06T21:30:00+00:00, 2023-09-15T21:30:00+00:00]","[2022-08-02T21:30:00+00:00, 2022-08-16T21:30:00+00:00, 2023-01-13T21:30:00+00:00, 2023-01-26T21:30:00+00:00, 2023-03-22T21:30:00+00:00, 2023-03-31T21:30:00+00:00, 2023-05-10T21:30:00+00:00, 2023-09-05T21:30:00+00:00, 2023-09-14T21:30:00+00:00]","[2.0, 9.0, 103.0, 7.0, 5.0, 6.0, 26.0, 16.0, 6.0]","[0.41000000000000014, 0.25, 0.5800000000000018, 0.6699999999999982, 0.4400000000000013, 0.7010000000000005, 0.8599999999999994, 0.7099999999999973, 1.0]","[1.6851623510069877, 1.02880658436214, 2.358682391215949, 2.633647798742131, 1.8047579983593163, 2.809619238476956, 3.323029366306026, 2.5429799426933997, 3.479471120389701]",2023-10-09 01:28:22,1.0,ADX_28_1D_STOCK_RESULTS,2023-09-14 21:30:00+00:00,24,2.5429799426933997,1.6851623510069877
ELP,ALGO_ADX_28,23,20,3,0.1839,11.0870,2.3964,"[2022-07-29T21:30:00+00:00, 2022-08-09T21:30:00+00:00, 2022-11-02T21:30:00+00:00, 2022-11-08T21:30:00+00:00, 2022-11-10T21:30:00+00:00, 2022-11-16T21:30:00+00:00, 2022-11-23T21:30:00+00:00, 2022-11-29T21:30:00+00:00, 2022-12-02T21:30:00+00:00, 2023-05-12T21:30:00+00:00, 2023-06-13T21:30:00+00:00, 2023-06-22T21:30:00+00:00, 2023-06-27T21:30:00+00:00, 2023-07-05T21:30:00+00:00, 2023-07-26T21:30:00+00:00, 2023-07-28T21:30:00+00:00, 2023-08-03T21:30:00+00:00, 2023-08-10T21:30:00+00:00, 2023-08-22T21:30:00+00:00, 2023-08-25T21:30:00+00:00, 2023-09-06T21:30:00+00:00, 2023-09-13T21:30:00+00:00, 2023-09-15T21:30:00+00:00, 2023-09-21T21:30:00+00:00]","[2022-08-08T21:30:00+00:00, 2022-11-01T21:30:00+00:00, 2022-11-07T21:30:00+00:00, 2022-11-09T21:30:00+00:00, 2022-11-15T21:30:00+00:00, 2022-11-22T21:30:00+00:00, 2022-11-28T21:30:00+00:00, 2022-12-01T21:30:00+00:00, 2023-05-11T21:30:00+00:00, 2023-06-12T21:30:00+00:00, 2023-06-21T21:30:00+00:00, 2023-06-26T21:30:00+00:00, 2023-07-03T21:30:00+00:00, 2023-07-25T21:30:00+00:00, 2023-07-27T21:30:00+00:00, 2023-08-02T21:30:00+00:00, 2023-08-09T21:30:00+00:00, 2023-08-14T21:30:00+00:00, 2023-08-24T21:30:00+00:00, 2023-08-28T21:30:00+00:00, 2023-09-12T21:30:00+00:00, 2023-09-14T21:30:00+00:00, 2023-09-20T21:30:00+00:00]","[6.0, 59.0, 3.0, 1.0, 3.0, 4.0, 2.0, 2.0, 109.0, 20.0, 5.0, 2.0, 4.0, 14.0, 1.0, 3.0, 4.0, 2.0, 2.0, 1.0, 4.0, 1.0, 3.0]","[0.3100000000000005, 0.6299999999999999, -0.019999999999999574, 0.03000000000000025, 0.08000000000000007, 0.7400000000000002, -0.0699999999999994, 0.3200000000000003, -0.09999999999999964, 0.33999999999999897, 0.07000000000000028, 0.20999999999999908, 0.23000000000000043, 0.27999999999999936, 0.22000000000000064, 0.019999999999999574, 0.07000000000000028, 0.20999999999999908, 0.1899999999999995, 0.0600000000000005, 0.11999999999999922, 0.20999999999999908, 0.08000000000000007]","[4.725609756097569, 9.077809798270891, -0.25380710659897937, 0.3931847968545249, 1.115760111576012, 10.42253521126761, -0.9523809523809441, 4.336043360433608, -1.3020833333333286, 4.421326397919363, 0.8717310087173138, 2.5830258302582907, 2.777777777777783, 3.3653846153846074, 2.531645569620261, 0.23094688221708512, 0.8092485549132981, 2.3809523809523703, 2.201622247972184, 0.6849315068493208, 1.4268727705112867, 2.3863636363636256, 0.8830022075055195]",2023-10-09 01:25:17,0.8695652173913043,ADX_28_1D_STOCK_RESULTS,2023-09-20 21:30:00+00:00,18,2.201622247972184,4.725609756097569
GEGGL,ALGO_ADX_28,12,11,1,0.5057,8.4167,2.3923,"[2023-04-10T21:30:00+00:00, 2023-04-13T21:30:00+00:00, 2023-06-07T21:30:00+00:00, 2023-06-09T21:30:00+00:00, 2023-06-21T21:30:00+00:00, 2023-06-28T21:30:00+00:00, 2023-06-30T21:30:00+00:00, 2023-08-07T21:30:00+00:00, 2023-09-01T21:30:00+00:00, 2023-09-11T21:30:00+00:00, 2023-09-13T21:30:00+00:00, 2023-09-18T21:30:00+00:00, 2023-09-20T21:30:00+00:00]","[2023-04-12T21:30:00+00:00, 2023-06-06T21:30:00+00:00, 2023-06-08T21:30:00+00:00, 2023-06-20T21:30:00+00:00, 2023-06-27T21:30:00+00:00, 2023-06-29T21:30:00+00:00, 2023-08-04T21:30:00+00:00, 2023-08-31T21:30:00+00:00, 2023-09-08T21:30:00+00:00, 2023-09-12T21:30:00+00:00, 2023-09-15T21:30:00+00:00, 2023-09-19T21:30:00+00:00]","[2.0, 37.0, 1.0, 6.0, 4.0, 1.0, 24.0, 18.0, 4.0, 1.0, 2.0, 1.0]","[0.9899999999999984, -0.129999999999999, 0.7040000000000006, 0.045999999999999375, 0.629999999999999, 0.6499999999999986, 0.2740000000000009, 0.9250000000000007, 0.1999999999999993, 0.8999999999999986, 0.3099999999999987, 0.5700000000000003]","[4.947526236881552, -0.6240998559769516, 3.476543209876546, 0.21952849098023944, 3.00572519083969, 3.2019704433497465, 1.2568807339449584, 4.238258877434139, 0.9174311926605472, 4.072398190045242, 1.3662406346408051, 2.6291512915129167]",2023-10-05 05:24:50,0.9166666666666666,ADX_28_1D_STOCK_RESULTS,2023-09-19 21:30:00+00:00,19,2.817438241176303,4.947526236881552
FERG,ALGO_ADX_28,17,17,0,3.3491,13.2941,2.3885,"[2022-07-29T21:30:00+00:00, 2022-08-02T21:30:00+00:00, 2022-08-12T21:30:00+00:00, 2022-08-18T21:30:00+00:00, 2022-12-15T21:30:00+00:00, 2023-01-06T21:30:00+00:00, 2023-01-10T21:30:00+00:00, 2023-04-19T21:30:00+00:00, 2023-04-21T21:30:00+00:00, 2023-05-02T21:30:00+00:00, 2023-05-11T21:30:00+00:00, 2023-05-17T21:30:00+00:00, 2023-05-22T21:30:00+00:00, 2023-06-20T21:30:00+00:00, 2023-06-23T21:30:00+00:00, 2023-06-30T21:30:00+00:00, 2023-07-14T21:30:00+00:00, 2023-10-02T21:30:00+00:00]","[2022-08-01T21:30:00+00:00, 2022-08-11T21:30:00+00:00, 2022-08-17T21:30:00+00:00, 2022-12-14T21:30:00+00:00, 2023-01-05T21:30:00+00:00, 2023-01-09T21:30:00+00:00, 2023-02-01T21:30:00+00:00, 2023-04-20T21:30:00+00:00, 2023-05-01T21:30:00+00:00, 2023-05-10T21:30:00+00:00, 2023-05-16T21:30:00+00:00, 2023-05-19T21:30:00+00:00, 2023-06-16T21:30:00+00:00, 2023-06-22T21:30:00+00:00, 2023-06-29T21:30:00+00:00, 2023-07-13T21:30:00+00:00, 2023-09-29T21:30:00+00:00]","[1.0, 7.0, 3.0, 82.0, 13.0, 1.0, 15.0, 1.0, 6.0, 6.0, 3.0, 2.0, 18.0, 2.0, 4.0, 8.0, 54.0]","[2.190000000000012, 2.8299999999999983, 1.480000000000004, 3.760000000000005, 1.6500000000000057, 4.4599999999999795, 2.8100000000000023, 2.289999999999992, 5.22999999999999, 6.115000000000009, 3.1499999999999773, 3.7299999999999898, 1.740000000000009, 3.780000000000001, 2.2299999999999898, 4.25, 5.240000000000009]","[1.7826617826617923, 2.285760439382924, 1.1858974358974392, 2.945785020369794, 1.276003402675745, 3.276761442950539, 2.0194035213798074, 1.7503630665749381, 3.8359982396948733, 4.384298261337164, 2.1934405682055407, 2.56851673323233, 1.1712439418416862, 2.5444264943457195, 1.4716557777337753, 2.6907249129471356, 3.2214435017828653]",2023-10-09 01:30:31,1.0,ADX_28_1D_STOCK_RESULTS,2023-09-29 21:30:00+00:00,9,2.285760439382924,1.7826617826617923
GENC,ALGO_ADX_28,21,18,3,0.2698,5.3810,2.3835,"[2022-07-29T21:30:00+00:00, 2022-08-02T21:30:00+00:00, 2022-10-11T21:30:00+00:00, 2022-10-13T21:30:00+00:00, 2022-10-17T21:30:00+00:00, 2022-10-24T21:30:00+00:00, 2022-10-27T21:30:00+00:00, 2022-11-09T21:30:00+00:00, 2022-11-14T21:30:00+00:00, 2022-11-17T21:30:00+00:00, 2022-11-21T21:30:00+00:00, 2023-02-09T21:30:00+00:00, 2023-05-18T21:30:00+00:00, 2023-06-14T21:30:00+00:00, 2023-06-22T21:30:00+00:00, 2023-07-05T21:30:00+00:00, 2023-07-11T21:30:00+00:00, 2023-07-20T21:30:00+00:00, 2023-07-28T21:30:00+00:00, 2023-08-10T21:30:00+00:00, 2023-08-14T21:30:00+00:00, 2023-09-26T21:30:00+00:00]","[2022-08-01T21:30:00+00:00, 2022-08-15T21:30:00+00:00, 2022-10-12T21:30:00+00:00, 2022-10-14T21:30:00+00:00, 2022-10-21T21:30:00+00:00, 2022-10-26T21:30:00+00:00, 2022-11-08T21:30:00+00:00, 2022-11-11T21:30:00+00:00, 2022-11-16T21:30:00+00:00, 2022-11-18T21:30:00+00:00, 2022-11-29T21:30:00+00:00, 2023-02-13T21:30:00+00:00, 2023-06-13T21:30:00+00:00, 2023-06-21T21:30:00+00:00, 2023-07-03T21:30:00+00:00, 2023-07-10T21:30:00+00:00, 2023-07-19T21:30:00+00:00, 2023-07-27T21:30:00+00:00, 2023-08-09T21:30:00+00:00, 2023-08-11T21:30:00+00:00, 2023-09-18T21:30:00+00:00]","[1.0, 9.0, 1.0, 1.0, 4.0, 2.0, 8.0, 2.0, 2.0, 1.0, 5.0, 2.0, 17.0, 4.0, 7.0, 3.0, 6.0, 5.0, 8.0, 1.0, 24.0]","[0.05999999999999872, 0.6333000000000002, -0.40000000000000036, 0.47000000000000064, 0.10999999999999943, 0.4499999999999993, -0.426499999999999, 0.75, 0.25, 0.3699999999999992, 0.09999999999999964, 0.9700000000000006, 0.17999999999999972, 0.5700000000000003, 0.3200000000000003, 0.4399999999999995, 0.4599999999999991, 0.20999999999999908, 0.03999999999999915, 0.0, 0.11000000000000121]","[0.6122448979591706, 6.517644879434378, -4.2194092827004255, 5.081081081081088, 1.16033755274261, 4.59183673469387, -4.340966921119583, 8.571428571428571, 2.631578947368421, 3.842159916926264, 0.9999999999999963, 8.940092165898623, 1.2413793103448256, 3.9665970772442614, 2.096985583224117, 2.872062663185375, 3.0893216924110076, 1.392572944297076, 0.26092628832354303, 0.0, 0.7447528774543075]",2023-10-09 01:35:48,0.8571428571428571,ADX_28_1D_STOCK_RESULTS,2023-09-18 21:30:00+00:00,20,2.096985583224117,0.6122448979591706
PAGP,ALGO_ADX_28,18,17,1,0.3189,13.8889,2.3450,"[2022-07-29T21:30:00+00:00, 2022-08-08T21:30:00+00:00, 2022-08-12T21:30:00+00:00, 2022-08-22T21:30:00+00:00, 2022-08-25T21:30:00+00:00, 2022-11-07T21:30:00+00:00, 2023-01-30T21:30:00+00:00, 2023-02-07T21:30:00+00:00, 2023-02-10T21:30:00+00:00, 2023-02-14T21:30:00+00:00, 2023-03-01T21:30:00+00:00, 2023-03-07T21:30:00+00:00, 2023-05-23T21:30:00+00:00, 2023-06-09T21:30:00+00:00, 2023-07-05T21:30:00+00:00, 2023-07-13T21:30:00+00:00, 2023-08-24T21:30:00+00:00, 2023-09-06T21:30:00+00:00, 2023-09-22T21:30:00+00:00]","[2022-08-05T21:30:00+00:00, 2022-08-11T21:30:00+00:00, 2022-08-19T21:30:00+00:00, 2022-08-24T21:30:00+00:00, 2022-11-04T21:30:00+00:00, 2023-01-27T21:30:00+00:00, 2023-02-06T21:30:00+00:00, 2023-02-09T21:30:00+00:00, 2023-02-13T21:30:00+00:00, 2023-02-28T21:30:00+00:00, 2023-03-06T21:30:00+00:00, 2023-05-22T21:30:00+00:00, 2023-06-08T21:30:00+00:00, 2023-07-03T21:30:00+00:00, 2023-07-12T21:30:00+00:00, 2023-07-25T21:30:00+00:00, 2023-09-05T21:30:00+00:00, 2023-09-21T21:30:00+00:00]","[5.0, 3.0, 5.0, 2.0, 50.0, 55.0, 5.0, 2.0, 1.0, 9.0, 3.0, 53.0, 11.0, 15.0, 5.0, 8.0, 7.0, 11.0]","[-0.1999999999999993, 0.34999999999999964, 0.33999999999999986, 0.7799999999999994, 0.3200000000000003, 0.35999999999999943, 0.120000000000001, 0.25, 0.129999999999999, 0.4399999999999995, 0.27999999999999936, 0.16999999999999993, 0.39000000000000057, 0.3000000000000007, 0.5700000000000003, 0.379999999999999, 0.3999999999999986, 0.3600000000000012]","[-1.7921146953404954, 3.1166518254674944, 2.89855072463768, 6.593406593406588, 2.4710424710424737, 2.7334851936218634, 0.9049773755656184, 1.904036557501904, 0.9900990099009824, 3.2689450222882575, 2.0231213872832323, 1.2239020878329727, 2.75035260930889, 2.063273727647873, 3.8178164768921654, 2.4579560155239264, 2.525252525252516, 2.258469259723973]",2023-10-09 02:12:11,0.9444444444444444,ADX_28_1D_STOCK_RESULTS,2023-09-21 21:30:00+00:00,17,2.4644992432832,-1.7921146953404954
SCCO,ALGO_ADX_28,14,12,2,1.5007,11.0000,2.3291,"[2022-09-02T21:30:00+00:00, 2022-09-12T21:30:00+00:00, 2022-11-08T21:30:00+00:00, 2022-11-10T21:30:00+00:00, 2022-11-15T21:30:00+00:00, 2023-04-27T21:30:00+00:00, 2023-05-02T21:30:00+00:00, 2023-05-09T21:30:00+00:00, 2023-07-26T21:30:00+00:00, 2023-07-31T21:30:00+00:00, 2023-08-02T21:30:00+00:00, 2023-08-14T21:30:00+00:00, 2023-09-06T21:30:00+00:00, 2023-09-13T21:30:00+00:00, 2023-09-18T21:30:00+00:00]","[2022-09-09T21:30:00+00:00, 2022-11-07T21:30:00+00:00, 2022-11-09T21:30:00+00:00, 2022-11-14T21:30:00+00:00, 2022-12-12T21:30:00+00:00, 2023-05-01T21:30:00+00:00, 2023-05-08T21:30:00+00:00, 2023-07-25T21:30:00+00:00, 2023-07-28T21:30:00+00:00, 2023-08-01T21:30:00+00:00, 2023-08-11T21:30:00+00:00, 2023-09-05T21:30:00+00:00, 2023-09-12T21:30:00+00:00, 2023-09-15T21:30:00+00:00]","[4.0, 40.0, 1.0, 2.0, 18.0, 2.0, 4.0, 52.0, 2.0, 1.0, 7.0, 15.0, 4.0, 2.0]","[1.5600000000000023, 3.6499999999999986, 0.030000000000001137, 3.9100000000000037, -1.4199999999999946, 3.4099999999999966, 3.3299999999999983, 2.7099999999999937, 1.9500000000000028, 0.18000000000000682, -0.9299999999999926, 0.7399999999999949, 0.8599999999999994, 1.029999999999987]","[3.35700451904455, 7.299999999999997, 0.05633802816901622, 7.071803219388685, -2.319124612118234, 4.540007988283846, 4.389086595492287, 3.479265631018094, 2.3384098812807323, 0.20966802562609999, -1.1210221793635398, 0.9135802469135739, 1.0937301284497003, 1.2990288813217137]",2023-10-09 02:25:39,0.8571428571428571,ADX_28_1D_STOCK_RESULTS,2023-09-15 21:30:00+00:00,23,1.818719381301223,3.35700451904455
IXC,ALGO_ADX_28,9,9,0,0.8589,30.4444,2.3192,"[2022-08-05T21:30:00+00:00, 2022-08-09T21:30:00+00:00, 2022-08-15T21:30:00+00:00, 2022-08-18T21:30:00+00:00, 2022-08-25T21:30:00+00:00, 2022-10-26T21:30:00+00:00, 2022-10-31T21:30:00+00:00, 2022-11-02T21:30:00+00:00, 2022-11-08T21:30:00+00:00, 2023-09-21T21:30:00+00:00]","[2022-08-08T21:30:00+00:00, 2022-08-12T21:30:00+00:00, 2022-08-17T21:30:00+00:00, 2022-08-24T21:30:00+00:00, 2022-10-25T21:30:00+00:00, 2022-10-28T21:30:00+00:00, 2022-11-01T21:30:00+00:00, 2022-11-07T21:30:00+00:00, 2023-09-20T21:30:00+00:00]","[1.0, 3.0, 2.0, 4.0, 42.0, 2.0, 1.0, 3.0, 216.0]","[1.0399999999999991, 1.2199999999999989, 0.21999999999999886, 1.5600000000000023, 0.38000000000000256, 1.0, 1.3599999999999994, 0.8299999999999983, 0.12000000000000455]","[3.1212484993997576, 3.495702005730656, 0.6214689265536691, 4.297520661157032, 0.9877826878086887, 2.5608194622279132, 3.447401774397971, 2.051915945611862, 0.28929604628737837]",2023-10-05 05:37:43,1.0,ADX_28_1D_STOCK_RESULTS,2023-09-20 21:30:00+00:00,18,2.5608194622279132,3.1212484993997576
IPO,ALGO_ADX_28,7,7,0,0.7929,35.1429,2.3174,"[2022-07-29T21:30:00+00:00, 2022-08-03T21:30:00+00:00, 2022-08-05T21:30:00+00:00, 2022-08-09T21:30:00+00:00, 2022-08-12T21:30:00+00:00, 2022-08-17T21:30:00+00:00, 2023-08-31T21:30:00+00:00, 2023-09-13T21:30:00+00:00]","[2022-08-02T21:30:00+00:00, 2022-08-04T21:30:00+00:00, 2022-08-08T21:30:00+00:00, 2022-08-11T21:30:00+00:00, 2022-08-16T21:30:00+00:00, 2023-07-20T21:30:00+00:00, 2023-09-12T21:30:00+00:00]","[2.0, 1.0, 1.0, 2.0, 2.0, 231.0, 7.0]","[0.509999999999998, 1.3000000000000043, 1.1199999999999974, 1.4399999999999977, 0.20999999999999375, 0.240000000000002, 0.7299999999999969]","[1.5907673112913225, 3.8621509209744636, 3.220241518113851, 4.056338028169008, 0.5859374999999825, 0.6795016987542525, 2.2269676632092645]",2023-10-09 01:47:30,1.0,ADX_28_1D_STOCK_RESULTS,2023-09-12 21:30:00+00:00,26,2.2269676632092645,1.5907673112913225
EPM,ALGO_ADX_28,13,12,1,0.1854,18.2308,2.3150,"[2022-07-29T21:30:00+00:00, 2022-08-24T21:30:00+00:00, 2022-08-26T21:30:00+00:00, 2022-09-16T21:30:00+00:00, 2022-09-20T21:30:00+00:00, 2023-07-10T21:30:00+00:00, 2023-07-14T21:30:00+00:00, 2023-07-21T21:30:00+00:00, 2023-07-26T21:30:00+00:00, 2023-07-28T21:30:00+00:00, 2023-08-02T21:30:00+00:00, 2023-08-29T21:30:00+00:00, 2023-09-06T21:30:00+00:00, 2023-09-13T21:30:00+00:00]","[2022-08-23T21:30:00+00:00, 2022-08-25T21:30:00+00:00, 2022-09-15T21:30:00+00:00, 2022-09-19T21:30:00+00:00, 2023-06-14T21:30:00+00:00, 2023-07-13T21:30:00+00:00, 2023-07-20T21:30:00+00:00, 2023-07-25T21:30:00+00:00, 2023-07-27T21:30:00+00:00, 2023-08-01T21:30:00+00:00, 2023-08-03T21:30:00+00:00, 2023-09-05T21:30:00+00:00, 2023-09-12T21:30:00+00:00]","[17.0, 1.0, 13.0, 1.0, 184.0, 3.0, 4.0, 2.0, 1.0, 2.0, 1.0, 4.0, 4.0]","[0.45999999999999996, 0.05000000000000071, 0.379999999999999, 0.009999999999999787, -0.05000000000000071, 0.3600000000000003, 0.07000000000000028, 0.23000000000000043, 0.28999999999999915, 0.15000000000000036, 0.09999999999999964, 0.33000000000000007, 0.02999999999999936]","[6.705539358600582, 0.6369426751592447, 4.967320261437895, 0.1248439450686615, -0.5938242280285121, 4.53400503778338, 0.8454106280193272, 2.761104441776716, 3.2293986636970953, 1.6304347826086998, 1.0741138560687395, 3.846153846153847, 0.33333333333332626]",2023-10-09 01:26:36,0.9230769230769231,ADX_28_1D_STOCK_RESULTS,2023-09-12 21:30:00+00:00,26,1.6304347826086998,6.705539358600582
IMO,ALGO_ADX_28,12,11,1,1.1875,21.8333,2.3138,"[2022-08-15T21:30:00+00:00, 2022-08-18T21:30:00+00:00, 2022-08-22T21:30:00+00:00, 2022-08-25T21:30:00+00:00, 2022-08-31T21:30:00+00:00, 2022-10-24T21:30:00+00:00, 2022-11-01T21:30:00+00:00, 2022-11-08T21:30:00+00:00, 2022-11-15T21:30:00+00:00, 2022-12-02T21:30:00+00:00, 2023-09-06T21:30:00+00:00, 2023-09-13T21:30:00+00:00]","[2022-08-17T21:30:00+00:00, 2022-08-19T21:30:00+00:00, 2022-08-24T21:30:00+00:00, 2022-08-30T21:30:00+00:00, 2022-10-21T21:30:00+00:00, 2022-10-31T21:30:00+00:00, 2022-11-07T21:30:00+00:00, 2022-11-14T21:30:00+00:00, 2022-12-01T21:30:00+00:00, 2023-09-05T21:30:00+00:00, 2023-09-12T21:30:00+00:00, 2023-09-15T21:30:00+00:00]","[2.0, 1.0, 2.0, 3.0, 36.0, 5.0, 4.0, 4.0, 11.0, 188.0, 4.0, 2.0]","[0.6200000000000045, 0.36999999999999744, 2.8200000000000003, 1.240000000000002, -0.28999999999999915, 4.340000000000003, 0.6599999999999966, 0.8200000000000003, 0.4399999999999977, 1.9699999999999989, 0.3399999999999963, 0.9200000000000017]","[1.3916947250280687, 0.7951859015688747, 5.975842339478704, 2.4375860035384354, -0.588832487309643, 8.71660976099619, 1.16628379572362, 1.4373356704645055, 0.775330396475767, 3.498490499023262, 0.5892547660311894, 1.5707700187809488]",2023-10-05 05:35:02,0.9166666666666666,ADX_28_1D_STOCK_RESULTS,2023-09-15 21:30:00+00:00,23,1.414515197746287,1.3916947250280687
SEVN,ALGO_ADX_28,13,13,0,0.2376,12.8462,2.3098,"[2022-07-29T21:30:00+00:00, 2023-06-15T21:30:00+00:00, 2023-06-20T21:30:00+00:00, 2023-06-23T21:30:00+00:00, 2023-06-28T21:30:00+00:00, 2023-07-06T21:30:00+00:00, 2023-07-17T21:30:00+00:00, 2023-07-27T21:30:00+00:00, 2023-08-04T21:30:00+00:00, 2023-08-09T21:30:00+00:00, 2023-08-16T21:30:00+00:00, 2023-08-21T21:30:00+00:00, 2023-08-28T21:30:00+00:00]","[2023-01-18T21:30:00+00:00, 2023-06-16T21:30:00+00:00, 2023-06-22T21:30:00+00:00, 2023-06-27T21:30:00+00:00, 2023-07-05T21:30:00+00:00, 2023-07-14T21:30:00+00:00, 2023-07-19T21:30:00+00:00, 2023-08-03T21:30:00+00:00, 2023-08-08T21:30:00+00:00, 2023-08-15T21:30:00+00:00, 2023-08-18T21:30:00+00:00, 2023-08-25T21:30:00+00:00, 2023-09-19T21:30:00+00:00]","[118.0, 1.0, 2.0, 2.0, 4.0, 6.0, 2.0, 5.0, 2.0, 4.0, 2.0, 4.0, 15.0]","[0.5, 0.09999999999999964, 0.5099999999999998, 0.26900000000000013, 0.2699999999999996, 0.23000000000000043, 0.2400000000000002, 0.1999999999999993, 0.17999999999999972, 0.030000000000001137, 0.09999999999999964, 0.25, 0.20999999999999908]","[4.642525533890437, 1.0752688172042972, 5.340314136125652, 2.7168972831027185, 2.6341463414634103, 2.1759697256386037, 2.2119815668202785, 1.9569471624266075, 1.739130434782606, 0.28708133971292954, 0.960614793467816, 2.358490566037736, 1.9283746556473742]",2023-10-09 02:26:55,1.0,ADX_28_1D_STOCK_RESULTS,2023-09-19 21:30:00+00:00,19,2.1759697256386037,4.642525533890437
EMTY,ALGO_ADX_28,7,7,0,0.3681,41.7143,2.2569,"[2022-08-01T21:30:00+00:00, 2022-09-27T21:30:00+00:00, 2022-10-04T21:30:00+00:00, 2022-10-11T21:30:00+00:00, 2023-06-05T21:30:00+00:00, 2023-09-20T21:30:00+00:00, 2023-09-25T21:30:00+00:00]","[2022-09-26T21:30:00+00:00, 2022-10-03T21:30:00+00:00, 2022-10-10T21:30:00+00:00, 2023-06-02T21:30:00+00:00, 2023-09-19T21:30:00+00:00, 2023-09-22T21:30:00+00:00, 2023-10-06T21:30:00+00:00]","[39.0, 4.0, 4.0, 161.0, 73.0, 2.0, 9.0]","[0.4499999999999993, 0.25, 0.45000000000000107, 0.13999999999999702, 0.5700000000000003, 0.3569999999999993, 0.360000000000003]","[2.8037383177570048, 1.5346838551258442, 2.8230865746549627, 0.8515815085157968, 3.51851851851852, 2.156708753700231, 2.110199296600252]",2023-10-09 01:25:33,1.0,ADX_28_1D_STOCK_RESULTS,2023-10-06 21:30:00+00:00,2,2.156708753700231,2.8037383177570048
DBJP,ALGO_ADX_28,16,16,0,1.2307,15.4375,2.2524,"[2022-07-29T21:30:00+00:00, 2022-08-16T21:30:00+00:00, 2022-11-17T21:30:00+00:00, 2022-11-25T21:30:00+00:00, 2023-03-14T21:30:00+00:00, 2023-03-31T21:30:00+00:00, 2023-04-20T21:30:00+00:00, 2023-04-25T21:30:00+00:00, 2023-05-03T21:30:00+00:00, 2023-05-11T21:30:00+00:00, 2023-05-17T21:30:00+00:00, 2023-05-24T21:30:00+00:00, 2023-05-31T21:30:00+00:00, 2023-07-06T21:30:00+00:00, 2023-07-31T21:30:00+00:00, 2023-09-07T21:30:00+00:00, 2023-09-18T21:30:00+00:00]","[2022-08-15T21:30:00+00:00, 2022-11-16T21:30:00+00:00, 2022-11-23T21:30:00+00:00, 2023-03-09T21:30:00+00:00, 2023-03-30T21:30:00+00:00, 2023-04-19T21:30:00+00:00, 2023-04-24T21:30:00+00:00, 2023-05-02T21:30:00+00:00, 2023-05-10T21:30:00+00:00, 2023-05-16T21:30:00+00:00, 2023-05-23T21:30:00+00:00, 2023-05-30T21:30:00+00:00, 2023-06-05T21:30:00+00:00, 2023-07-28T21:30:00+00:00, 2023-09-06T21:30:00+00:00, 2023-09-15T21:30:00+00:00]","[11.0, 65.0, 4.0, 70.0, 12.0, 12.0, 2.0, 5.0, 5.0, 3.0, 4.0, 3.0, 3.0, 16.0, 26.0, 6.0]","[1.0, 0.5099000000000018, 1.6200000000000045, 1.3900000000000006, 1.5899999999999963, 0.759999999999998, 1.1599999999999966, 0.8649999999999949, 0.9562999999999988, 1.5700000000000003, 0.1600000000000037, 0.8799999999999955, 2.9399999999999977, 1.4499999999999957, 1.5700000000000003, 1.269999999999996]","[2.0312817387771687, 1.0117063492063527, 3.197789182787218, 2.653178087421265, 3.1164249313994437, 1.4353163361661907, 2.188679245283012, 1.600518086779526, 1.7590782084368775, 2.846265409717187, 0.2796225096120302, 1.5433181339880662, 5.1560855840056075, 2.505183137525908, 2.632020117351216, 2.082308575176252]",2023-10-09 01:18:43,1.0,ADX_28_1D_STOCK_RESULTS,2023-09-15 21:30:00+00:00,23,2.135493910229632,2.0312817387771687
